filename,width,height,class,xmin,ymin,xmax,ymax
upper_858029_jpg.rf.293f053d06cdf0e22900fb3173db71e3.jpg,640,480,goalpost,229,191,249,212
upper_858029_jpg.rf.293f053d06cdf0e22900fb3173db71e3.jpg,640,480,robot,579,97,639,258
upper_858029_jpg.rf.293f053d06cdf0e22900fb3173db71e3.jpg,640,480,robot,30,125,112,259
upper_858029_jpg.rf.293f053d06cdf0e22900fb3173db71e3.jpg,640,480,robot,302,110,390,265
upper_613697_jpg.rf.28fa95803cd5cfe533e51ba82f5ab90e.jpg,640,480,robot,266,187,530,480
upper_523080_jpg.rf.299ff59b2991051eae6e9fdbfd5f39e4.jpg,640,480,robot,342,13,381,102
upper_523080_jpg.rf.299ff59b2991051eae6e9fdbfd5f39e4.jpg,640,480,robot,8,3,206,303
upper_523080_jpg.rf.299ff59b2991051eae6e9fdbfd5f39e4.jpg,640,480,goalspot,221,91,259,101
upper_523080_jpg.rf.299ff59b2991051eae6e9fdbfd5f39e4.jpg,640,480,goalpost,267,50,295,79
lower_465346_jpg.rf.29ac165a035df92a3c6e9bb1fc3e543c.jpg,320,240,centerspot,1,11,38,56
upper_895641_jpg.rf.290f1427883a9605cddff36210c0eed3.jpg,640,480,ball,75,191,111,219
upper_444824_jpg.rf.29d9ea72bc7e7073c0eefaf0d63a7624.jpg,640,480,robot,334,24,372,101
upper_444824_jpg.rf.29d9ea72bc7e7073c0eefaf0d63a7624.jpg,640,480,robot,118,22,180,131
upper_444824_jpg.rf.29d9ea72bc7e7073c0eefaf0d63a7624.jpg,640,480,centerspot,19,242,102,282
upper_444824_jpg.rf.29d9ea72bc7e7073c0eefaf0d63a7624.jpg,640,480,robot,578,0,639,269
lower_937194_jpg.rf.29e73bb085c8ef34a2ccf81d99d16226.jpg,320,240,robot,195,2,320,96
lower_505025_jpg.rf.29d1c86fc23b8daf731167ae64312c4a.jpg,320,240,ball,45,147,127,232
upper_823015_jpg.rf.2b12c47c95626bfe5191951b0ebce6c1.jpg,640,480,robot,120,328,173,384
upper_823015_jpg.rf.2b12c47c95626bfe5191951b0ebce6c1.jpg,640,480,robot,242,321,277,400
upper_823015_jpg.rf.2b12c47c95626bfe5191951b0ebce6c1.jpg,640,480,robot,551,343,621,446
upper_823015_jpg.rf.2b12c47c95626bfe5191951b0ebce6c1.jpg,640,480,ball,493,443,521,473
upper_823015_jpg.rf.2b12c47c95626bfe5191951b0ebce6c1.jpg,640,480,robot,191,316,252,439
upper_823015_jpg.rf.2b12c47c95626bfe5191951b0ebce6c1.jpg,640,480,goalpost,170,363,188,381
upper_896707_jpg.rf.2a83c05ab630cb44e27f1cb546cf7c19.jpg,640,480,ball,404,126,430,153
upper_787601_jpg.rf.2ab4917d75200d06b0d7543df59c71e3.jpg,640,480,robot,3,157,155,480
upper_652842_jpg.rf.2aad3df7a83ded8c63e650edcd858375.jpg,640,480,centerspot,590,45,622,62
upper_559927_jpg.rf.29eb5f86ee25e9d5e397acd197fcf7e3.jpg,640,480,goalspot,391,294,424,325
upper_559927_jpg.rf.29eb5f86ee25e9d5e397acd197fcf7e3.jpg,640,480,goalspot,51,399,110,437
upper_559927_jpg.rf.29eb5f86ee25e9d5e397acd197fcf7e3.jpg,640,480,robot,139,226,263,354
upper_559927_jpg.rf.29eb5f86ee25e9d5e397acd197fcf7e3.jpg,640,480,robot,478,181,570,410
upper_559927_jpg.rf.29eb5f86ee25e9d5e397acd197fcf7e3.jpg,640,480,goalspot,51,305,84,336
upper_486800_jpg.rf.2a2eaf189785fc90e455a45c19969ec3.jpg,640,480,robot,486,1,594,143
lower_696789_jpg.rf.296e7de5acd2c01c2ee49dbaaa1e7eb9.jpg,320,240,goalspot,151,17,209,68
upper_619227_jpg.rf.2a8d6303a2e59f3d1f2c346878ce4696.jpg,640,480,goalpost,542,150,574,182
upper_908201_jpg.rf.2b1132059f6a46c5124000dcb05e7bf9.jpg,640,480,robot,210,0,305,181
lower_604172_jpg.rf.2afa4c25afd927873cc7faaaee06530b.jpg,320,240,ball,21,76,44,98
lower_604172_jpg.rf.2afa4c25afd927873cc7faaaee06530b.jpg,320,240,goalspot,75,112,114,130
lower_604172_jpg.rf.2afa4c25afd927873cc7faaaee06530b.jpg,320,240,robot,107,0,219,135
upper_802892_jpg.rf.2aea9c8fbfc0222ad76a4037daa48ac2.jpg,640,480,goalpost,34,117,58,139
upper_802892_jpg.rf.2aea9c8fbfc0222ad76a4037daa48ac2.jpg,640,480,goalpost,191,132,220,162
upper_802892_jpg.rf.2aea9c8fbfc0222ad76a4037daa48ac2.jpg,640,480,robot,67,43,107,154
upper_578250_jpg.rf.2b19ecd522a301e4ea9fa08232a1260c.jpg,640,480,robot,521,56,585,128
upper_578250_jpg.rf.2b19ecd522a301e4ea9fa08232a1260c.jpg,640,480,goalpost,594,108,615,128
upper_688622_jpg.rf.28f8858be8e773a6e22328f11d8206b5.jpg,640,480,robot,347,103,546,476
upper_101167_jpg.rf.2b4211a2dfebee88f9f538ce634dcade.jpg,640,480,robot,97,61,120,123
upper_101167_jpg.rf.2b4211a2dfebee88f9f538ce634dcade.jpg,640,480,robot,212,65,257,139
upper_101167_jpg.rf.2b4211a2dfebee88f9f538ce634dcade.jpg,640,480,goalpost,39,107,58,124
upper_108530_jpg.rf.2a110a21d8da7ad8e06a861977b65b00.jpg,640,480,robot,0,84,42,167
upper_803825_jpg.rf.2b45ec9a72be6853c6bd792d45e3ae45.jpg,640,480,robot,498,16,546,101
upper_803825_jpg.rf.2b45ec9a72be6853c6bd792d45e3ae45.jpg,640,480,goalpost,534,127,566,143
upper_803825_jpg.rf.2b45ec9a72be6853c6bd792d45e3ae45.jpg,640,480,robot,587,5,639,146
upper_900538_jpg.rf.28f120918cb9d72869e86d57d0c96b57.jpg,640,480,ball,560,137,590,168
upper_729300_jpg.rf.2b7877d4a981ef72932ac75a17e7d1e8.jpg,640,480,robot,232,213,303,325
upper_729300_jpg.rf.2b7877d4a981ef72932ac75a17e7d1e8.jpg,640,480,robot,0,374,142,479
upper_106961_jpg.rf.2b50e396f1a6f1aad312f3eb574ebd4f.jpg,640,480,robot,39,67,321,363
upper_106961_jpg.rf.2b50e396f1a6f1aad312f3eb574ebd4f.jpg,640,480,robot,258,43,323,126
upper_106961_jpg.rf.2b50e396f1a6f1aad312f3eb574ebd4f.jpg,640,480,robot,100,52,144,117
lower_517152_jpg.rf.2bd878ae654d5a30c2df6a44b8281e2c.jpg,320,240,robot,0,0,199,207
upper_803325_jpg.rf.2b9fdc56bee1b6a30bc4ff42f78b66c6.jpg,640,480,goalpost,130,78,155,114
upper_803325_jpg.rf.2b9fdc56bee1b6a30bc4ff42f78b66c6.jpg,640,480,goalpost,283,95,317,142
upper_803325_jpg.rf.2b9fdc56bee1b6a30bc4ff42f78b66c6.jpg,640,480,robot,164,9,205,122
upper_803325_jpg.rf.2b9fdc56bee1b6a30bc4ff42f78b66c6.jpg,640,480,robot,0,5,75,151
lower_727606_jpg.rf.2bc5c710a6234bc490a099cd38ecbafb.jpg,320,240,robot,217,21,319,175
upper_508122_jpg.rf.2c85fd7968c8b4156a20a7c6bf734aa2.jpg,640,480,robot,3,213,159,476
upper_643281_jpg.rf.2c54e589b82ac2fc4070a67816149095.jpg,640,480,ball,162,231,188,256
upper_643281_jpg.rf.2c54e589b82ac2fc4070a67816149095.jpg,640,480,goalspot,274,287,311,310
upper_643281_jpg.rf.2c54e589b82ac2fc4070a67816149095.jpg,640,480,robot,0,129,70,293
upper_643281_jpg.rf.2c54e589b82ac2fc4070a67816149095.jpg,640,480,robot,401,132,469,255
upper_643281_jpg.rf.2c54e589b82ac2fc4070a67816149095.jpg,640,480,robot,469,131,552,258
upper_109133_jpg.rf.2bba035b7650e5518cf26ca544921389.jpg,640,480,goalpost,261,200,286,225
upper_109133_jpg.rf.2bba035b7650e5518cf26ca544921389.jpg,640,480,goalspot,112,325,189,363
upper_528078_jpg.rf.2c90062ca5a4ea3aa2e99d46d32c568f.jpg,640,480,robot,348,50,404,129
upper_528078_jpg.rf.2c90062ca5a4ea3aa2e99d46d32c568f.jpg,640,480,robot,406,26,484,152
upper_528078_jpg.rf.2c90062ca5a4ea3aa2e99d46d32c568f.jpg,640,480,robot,101,1,374,444
upper_528078_jpg.rf.2c90062ca5a4ea3aa2e99d46d32c568f.jpg,640,480,goalpost,515,94,549,129
upper_836974_jpg.rf.2bfcb9ea0c5e008ba5b1b0fe2438a88d.jpg,640,480,robot,275,325,553,429
upper_836974_jpg.rf.2bfcb9ea0c5e008ba5b1b0fe2438a88d.jpg,640,480,robot,1,319,150,385
upper_441659_jpg.rf.2bfd6a078d45c70c59a4a882884d510b.jpg,640,480,robot,353,42,399,131
upper_441659_jpg.rf.2bfd6a078d45c70c59a4a882884d510b.jpg,640,480,robot,557,37,593,111
upper_441659_jpg.rf.2bfd6a078d45c70c59a4a882884d510b.jpg,640,480,centerspot,274,195,332,221
upper_610965_jpg.rf.2bd89928af8b2f0b85964cb44bbc3525.jpg,640,480,ball,189,377,240,426
upper_610965_jpg.rf.2bd89928af8b2f0b85964cb44bbc3525.jpg,640,480,robot,230,168,385,448
upper_510021_jpg.rf.2c02a7c83d6df130a3333a033db67ced.jpg,640,480,robot,0,130,163,479
upper_577217_jpg.rf.2c2f6224cb37f6eff2ec68f248282dcd.jpg,640,480,robot,596,2,640,84
upper_577217_jpg.rf.2c2f6224cb37f6eff2ec68f248282dcd.jpg,640,480,robot,160,1,269,114
upper_577217_jpg.rf.2c2f6224cb37f6eff2ec68f248282dcd.jpg,640,480,robot,2,4,84,121
upper_520415_jpg.rf.2cde3459c4b51e09de36cded2c54bf97.jpg,640,480,robot,1,268,381,479
upper_520415_jpg.rf.2cde3459c4b51e09de36cded2c54bf97.jpg,640,480,robot,148,1,224,143
upper_610265_jpg.rf.2d472354a1d469dd68dab76a7950f8dd.jpg,640,480,ball,317,347,361,388
upper_610265_jpg.rf.2d472354a1d469dd68dab76a7950f8dd.jpg,640,480,robot,352,181,496,415
lower_673801_jpg.rf.2d0590360c9eba39eb8ccfcb74224468.jpg,320,240,ball,125,63,168,108
upper_626756_jpg.rf.2cf11ee19499eef0ccbd057a3d39f7e1.jpg,640,480,goalspot,124,163,191,207
upper_626756_jpg.rf.2cf11ee19499eef0ccbd057a3d39f7e1.jpg,640,480,robot,410,0,529,97
lower_696689_jpg.rf.2c17fbbfd857b3a002e4326a76941a65.jpg,320,240,goalpost,124,0,181,37
upper_102457_jpg.rf.2d3a5272778ebe10579f23d6472718e5.jpg,640,480,ball,246,311,265,331
upper_102457_jpg.rf.2d3a5272778ebe10579f23d6472718e5.jpg,640,480,robot,271,230,321,323
upper_102457_jpg.rf.2d3a5272778ebe10579f23d6472718e5.jpg,640,480,robot,91,252,149,297
upper_102457_jpg.rf.2d3a5272778ebe10579f23d6472718e5.jpg,640,480,robot,1,242,51,292
upper_455251_jpg.rf.2c7188e84771898c006d4c13e6757507.jpg,640,480,robot,602,2,640,88
upper_455251_jpg.rf.2c7188e84771898c006d4c13e6757507.jpg,640,480,robot,384,2,421,64
upper_455251_jpg.rf.2c7188e84771898c006d4c13e6757507.jpg,640,480,robot,86,0,183,198
upper_528877_jpg.rf.2d661eff61beda7010fd16a8ae440f40.jpg,640,480,robot,0,1,366,359
upper_658805_jpg.rf.2d2de5f08bd9d305590e64d0eab7308d.jpg,640,480,robot,426,274,622,480
upper_658805_jpg.rf.2d2de5f08bd9d305590e64d0eab7308d.jpg,640,480,ball,222,311,241,330
upper_658805_jpg.rf.2d2de5f08bd9d305590e64d0eab7308d.jpg,640,480,robot,344,217,418,441
upper_947446_jpg.rf.2d5f3c378b0df8d09f7d525d47a574fc.jpg,640,480,centerspot,177,58,201,74
upper_947446_jpg.rf.2d5f3c378b0df8d09f7d525d47a574fc.jpg,640,480,goalpost,158,10,174,21
upper_947446_jpg.rf.2d5f3c378b0df8d09f7d525d47a574fc.jpg,640,480,goalpost,290,4,307,17
upper_684591_jpg.rf.2d819ca9ac8a4d58b1e708e6457bd38e.jpg,640,480,robot,57,193,159,473
upper_684591_jpg.rf.2d819ca9ac8a4d58b1e708e6457bd38e.jpg,640,480,ball,80,443,147,479
upper_960505_jpg.rf.2d7b2495f48622753330d1acc2ce0d28.jpg,640,480,robot,541,7,640,245
upper_105678_jpg.rf.2dd737c67e5a872e736d5ff211ee7c1b.jpg,640,480,goalpost,29,61,46,78
upper_105678_jpg.rf.2dd737c67e5a872e736d5ff211ee7c1b.jpg,640,480,robot,393,20,433,83
upper_105678_jpg.rf.2dd737c67e5a872e736d5ff211ee7c1b.jpg,640,480,robot,575,30,637,116
upper_102037_jpg.rf.2e1d944311719586324b12b5164da842.jpg,640,480,ball,22,113,48,138
upper_102037_jpg.rf.2e1d944311719586324b12b5164da842.jpg,640,480,robot,91,24,143,115
upper_536040_jpg.rf.2e0165d6a4f45be159cf726aa64f62e6.jpg,640,480,robot,367,0,551,245
upper_495829_jpg.rf.2d8b4cefafb2e5737a6a509aea7a3e3a.jpg,640,480,robot,422,1,548,139
upper_965769_jpg.rf.2e744589e9aed474a2d4e6cc874d6248.jpg,640,480,robot,1,31,80,330
upper_965769_jpg.rf.2e744589e9aed474a2d4e6cc874d6248.jpg,640,480,robot,295,7,326,69
upper_965769_jpg.rf.2e744589e9aed474a2d4e6cc874d6248.jpg,640,480,robot,610,2,640,55
upper_965769_jpg.rf.2e744589e9aed474a2d4e6cc874d6248.jpg,640,480,ball,562,73,579,90
upper_965769_jpg.rf.2e744589e9aed474a2d4e6cc874d6248.jpg,640,480,robot,45,34,72,88
upper_965769_jpg.rf.2e744589e9aed474a2d4e6cc874d6248.jpg,640,480,robot,224,18,252,87
upper_437394_jpg.rf.2e5831f1af06ba65b5b14ab1afb1f8db.jpg,640,480,centerspot,253,114,294,134
lower_726840_jpg.rf.2e2d99fc8c77f6bee69b04b5e3087e57.jpg,320,240,ball,223,7,253,36
lower_516985_jpg.rf.2d9ed9f838acafdfcf2bede3c32f6421.jpg,320,240,robot,0,0,157,212
upper_804725_jpg.rf.2e9cdbc4b7c113154e84fa2efa57877e.jpg,640,480,robot,512,36,544,127
upper_804725_jpg.rf.2e9cdbc4b7c113154e84fa2efa57877e.jpg,640,480,goalspot,536,148,568,162
upper_804725_jpg.rf.2e9cdbc4b7c113154e84fa2efa57877e.jpg,640,480,robot,588,14,638,157
upper_804725_jpg.rf.2e9cdbc4b7c113154e84fa2efa57877e.jpg,640,480,robot,1,48,30,144
upper_589777_jpg.rf.2dd20b4c454123680cc71613d1823532.jpg,640,480,goalpost,550,128,594,175
lower_559363_jpg.rf.2d87e87e6ad9674208dfa8db9a419c7e.jpg,320,240,robot,120,0,161,9
lower_559363_jpg.rf.2d87e87e6ad9674208dfa8db9a419c7e.jpg,320,240,ball,137,43,177,82
lower_559363_jpg.rf.2d87e87e6ad9674208dfa8db9a419c7e.jpg,320,240,robot,238,16,318,112
upper_798128_jpg.rf.2ec96774b7ba8bab711aa1ddb65dc365.jpg,640,480,goalpost,537,46,557,68
upper_798128_jpg.rf.2ec96774b7ba8bab711aa1ddb65dc365.jpg,640,480,goalspot,357,87,383,101
upper_798128_jpg.rf.2ec96774b7ba8bab711aa1ddb65dc365.jpg,640,480,robot,319,0,365,63
upper_798128_jpg.rf.2ec96774b7ba8bab711aa1ddb65dc365.jpg,640,480,robot,573,2,625,94
upper_798128_jpg.rf.2ec96774b7ba8bab711aa1ddb65dc365.jpg,640,480,robot,409,1,498,126
lower_461815_jpg.rf.2e77c2184e12e07a334a4d92f9d9adb2.jpg,320,240,centerspot,164,0,231,38
lower_728472_jpg.rf.2e963c1406e2b1d3197c806dc47cab0a.jpg,320,240,robot,173,21,276,149
lower_728472_jpg.rf.2e963c1406e2b1d3197c806dc47cab0a.jpg,320,240,ball,125,1,154,14
upper_101810_jpg.rf.2f5f045366421ee11751778487520d28.jpg,640,480,goalpost,463,213,521,272
upper_101810_jpg.rf.2f5f045366421ee11751778487520d28.jpg,640,480,robot,290,48,474,365
upper_469010_jpg.rf.2f736858eb1fa1d3ab835ec158111aa2.jpg,640,480,robot,305,0,348,70
upper_469010_jpg.rf.2f736858eb1fa1d3ab835ec158111aa2.jpg,640,480,robot,0,0,72,150
upper_469010_jpg.rf.2f736858eb1fa1d3ab835ec158111aa2.jpg,640,480,robot,202,0,267,59
upper_469010_jpg.rf.2f736858eb1fa1d3ab835ec158111aa2.jpg,640,480,robot,95,0,241,203
upper_469010_jpg.rf.2f736858eb1fa1d3ab835ec158111aa2.jpg,640,480,goalspot,235,75,253,83
upper_653941_jpg.rf.2f68e9cacac6948cbaeea6ec6d5d8f71.jpg,640,480,robot,342,0,388,64
upper_653941_jpg.rf.2f68e9cacac6948cbaeea6ec6d5d8f71.jpg,640,480,robot,515,0,639,175
upper_653941_jpg.rf.2f68e9cacac6948cbaeea6ec6d5d8f71.jpg,640,480,goalpost,431,35,445,53
lower_824854_jpg.rf.2f4f904113cdb8249222dda07db086aa.jpg,320,240,centerspot,217,17,260,47
upper_820050_jpg.rf.2f26380f35c7ae331597c07d409e8e3a.jpg,640,480,ball,1,138,11,159
upper_820050_jpg.rf.2f26380f35c7ae331597c07d409e8e3a.jpg,640,480,robot,27,33,68,125
upper_820050_jpg.rf.2f26380f35c7ae331597c07d409e8e3a.jpg,640,480,robot,68,59,183,254
upper_667067_jpg.rf.2f223b151000077030ff5703648d4009.jpg,640,480,robot,490,251,638,480
upper_667067_jpg.rf.2f223b151000077030ff5703648d4009.jpg,640,480,ball,164,312,198,346
upper_667067_jpg.rf.2f223b151000077030ff5703648d4009.jpg,640,480,robot,495,190,564,293
lower_675401_jpg.rf.2ffc823c303119a8270d5ebfeb700433.jpg,320,240,ball,80,99,138,158
lower_472309_jpg.rf.30264063f45aab4593f872103717ea61.jpg,320,240,centerspot,274,14,319,59
lower_672502_jpg.rf.2ff63159ee8a39347f9ba0ad875025cd.jpg,320,240,ball,100,7,138,44
upper_915464_jpg.rf.3004b6bf48287511e1d39191559eb79b.jpg,640,480,robot,301,0,379,42
upper_915464_jpg.rf.3004b6bf48287511e1d39191559eb79b.jpg,640,480,ball,287,15,312,41
upper_915464_jpg.rf.3004b6bf48287511e1d39191559eb79b.jpg,640,480,robot,74,0,128,55
upper_457650_jpg.rf.3043e871716c594edabd452f130150c6.jpg,640,480,goalpost,456,53,470,69
upper_457650_jpg.rf.3043e871716c594edabd452f130150c6.jpg,640,480,goalspot,573,84,596,95
upper_457650_jpg.rf.3043e871716c594edabd452f130150c6.jpg,640,480,robot,544,0,579,70
upper_457650_jpg.rf.3043e871716c594edabd452f130150c6.jpg,640,480,robot,319,0,415,218
upper_592875_jpg.rf.30e3e178d5df7ef5d59b4bbc4b9f1abe.jpg,640,480,robot,140,170,354,480
upper_520015_jpg.rf.2fe8df130234d3753a0cf937c39b3cae.jpg,640,480,goalpost,127,63,155,113
upper_520015_jpg.rf.2fe8df130234d3753a0cf937c39b3cae.jpg,640,480,goalspot,155,134,193,156
upper_520015_jpg.rf.2fe8df130234d3753a0cf937c39b3cae.jpg,640,480,robot,200,16,298,110
upper_520015_jpg.rf.2fe8df130234d3753a0cf937c39b3cae.jpg,640,480,robot,83,339,429,479
upper_520015_jpg.rf.2fe8df130234d3753a0cf937c39b3cae.jpg,640,480,robot,354,0,442,132
upper_981094_jpg.rf.3056a2a9dd95f111cfa9de8ca152e1b5.jpg,640,480,goalpost,255,336,343,421
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,goalspot,173,74,192,84
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,goalpost,51,39,69,58
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,robot,153,1,198,64
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,robot,80,11,107,73
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,robot,579,0,639,170
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,robot,268,0,392,232
upper_491764_jpg.rf.30410fd361e08ba69b2f02b278357e32.jpg,640,480,ball,281,427,389,477
lower_553366_jpg.rf.3013638dc404ae8ff9106819581aead9.jpg,320,240,ball,271,2,317,46
upper_467678_jpg.rf.2fb1695248e457eedd04900080bf7aef.jpg,640,480,robot,0,4,44,242
upper_467678_jpg.rf.2fb1695248e457eedd04900080bf7aef.jpg,640,480,robot,529,3,585,91
upper_467678_jpg.rf.2fb1695248e457eedd04900080bf7aef.jpg,640,480,robot,324,2,459,228
upper_467678_jpg.rf.2fb1695248e457eedd04900080bf7aef.jpg,640,480,robot,197,3,295,161
upper_101037_jpg.rf.3086eb94de8c81f571c1611270867dab.jpg,640,480,goalspot,147,408,231,462
upper_101037_jpg.rf.3086eb94de8c81f571c1611270867dab.jpg,640,480,robot,14,101,123,329
upper_897673_jpg.rf.30161ba7849e64c59d28b2cd5fd5b044.jpg,640,480,goalpost,428,85,466,129
upper_897673_jpg.rf.30161ba7849e64c59d28b2cd5fd5b044.jpg,640,480,robot,561,13,637,179
upper_897673_jpg.rf.30161ba7849e64c59d28b2cd5fd5b044.jpg,640,480,robot,275,0,388,170
upper_559294_jpg.rf.3024634851d18461ac520a4769c61d29.jpg,640,480,goalspot,443,386,490,410
upper_559294_jpg.rf.3024634851d18461ac520a4769c61d29.jpg,640,480,robot,556,223,635,346
upper_559294_jpg.rf.3024634851d18461ac520a4769c61d29.jpg,640,480,robot,278,205,402,480
upper_559294_jpg.rf.3024634851d18461ac520a4769c61d29.jpg,640,480,goalpost,445,293,477,320
upper_853231_jpg.rf.30177fe6c7d1fe28de0f3dcbc0b44361.jpg,640,480,goalspot,82,153,108,166
upper_853231_jpg.rf.30177fe6c7d1fe28de0f3dcbc0b44361.jpg,640,480,robot,145,34,206,142
upper_853231_jpg.rf.30177fe6c7d1fe28de0f3dcbc0b44361.jpg,640,480,robot,334,5,490,234
upper_522680_jpg.rf.30b8a27ee6d03b1c4afcd1e4abd033c3.jpg,640,480,centerspot,152,186,202,207
upper_697284_jpg.rf.30df639ff3c6edc99f44fcd63e388bfa.jpg,640,480,robot,0,191,18,224
upper_697284_jpg.rf.30df639ff3c6edc99f44fcd63e388bfa.jpg,640,480,robot,268,164,304,217
upper_697284_jpg.rf.30df639ff3c6edc99f44fcd63e388bfa.jpg,640,480,robot,84,165,120,220
upper_697284_jpg.rf.30df639ff3c6edc99f44fcd63e388bfa.jpg,640,480,robot,170,157,214,255
lower_591645_jpg.rf.30b44f14a6ea16f06dc89f428ccb23df.jpg,320,240,ball,239,0,269,15
lower_591645_jpg.rf.30b44f14a6ea16f06dc89f428ccb23df.jpg,320,240,goalspot,50,111,115,160
upper_732465_jpg.rf.3054e9a9d59315c6314953adcba9b7a8.jpg,640,480,robot,321,209,400,341
upper_458749_jpg.rf.30184b2fcb0397f97f142d835ac84e21.jpg,640,480,robot,392,41,484,265
upper_458749_jpg.rf.30184b2fcb0397f97f142d835ac84e21.jpg,640,480,robot,484,42,572,214
upper_496462_jpg.rf.30f5f0df1ebd4a5da937bdb37370fbe6.jpg,640,480,goalpost,302,45,325,63
upper_496462_jpg.rf.30f5f0df1ebd4a5da937bdb37370fbe6.jpg,640,480,goalpost,84,31,103,51
upper_496462_jpg.rf.30f5f0df1ebd4a5da937bdb37370fbe6.jpg,640,480,robot,165,1,253,64
upper_496462_jpg.rf.30f5f0df1ebd4a5da937bdb37370fbe6.jpg,640,480,robot,107,7,145,67
upper_496462_jpg.rf.30f5f0df1ebd4a5da937bdb37370fbe6.jpg,640,480,robot,377,1,512,249
upper_496462_jpg.rf.30f5f0df1ebd4a5da937bdb37370fbe6.jpg,640,480,goalspot,199,73,229,86
upper_946813_jpg.rf.300ef5967f141452b0331d545d947f9d.jpg,640,480,robot,556,115,590,158
upper_946813_jpg.rf.300ef5967f141452b0331d545d947f9d.jpg,640,480,robot,321,98,353,145
upper_946813_jpg.rf.300ef5967f141452b0331d545d947f9d.jpg,640,480,centerspot,485,191,517,208
upper_701049_jpg.rf.310bd7cd800872f556263bc1ba410ad4.jpg,640,480,robot,579,0,613,29
upper_701049_jpg.rf.310bd7cd800872f556263bc1ba410ad4.jpg,640,480,robot,438,2,534,109
upper_701049_jpg.rf.310bd7cd800872f556263bc1ba410ad4.jpg,640,480,robot,182,4,356,274
upper_701049_jpg.rf.310bd7cd800872f556263bc1ba410ad4.jpg,640,480,goalpost,499,20,521,34
upper_701049_jpg.rf.310bd7cd800872f556263bc1ba410ad4.jpg,640,480,centerspot,599,92,625,110
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,robot,225,39,258,99
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,robot,113,64,180,183
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,robot,332,37,373,110
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,goalpost,295,83,316,100
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,goalpost,147,81,170,101
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,centerspot,250,166,277,185
upper_702748_jpg.rf.311258ef51307c663b1cebd7a3d6cdfc.jpg,640,480,goalspot,229,103,248,110
upper_879450_jpg.rf.313552322f30b6fc7532535dc45381fa.jpg,640,480,centerspot,507,226,580,261
upper_875119_jpg.rf.31243b2814c7f528ace2e88f1658b23f.jpg,640,480,robot,62,16,194,250
upper_554363_jpg.rf.314af0af38099972d427f65f9c2e2b49.jpg,640,480,goalspot,493,288,533,309
upper_554363_jpg.rf.314af0af38099972d427f65f9c2e2b49.jpg,640,480,robot,302,223,474,479
upper_554363_jpg.rf.314af0af38099972d427f65f9c2e2b49.jpg,640,480,goalpost,543,216,572,253
upper_884547_jpg.rf.30cc1232f0a6990b2bb3af199490a19c.jpg,640,480,goalpost,99,147,124,174
upper_884547_jpg.rf.30cc1232f0a6990b2bb3af199490a19c.jpg,640,480,robot,161,20,259,269
upper_890711_jpg.rf.31c666bec472bbd78c03bd8a4976b37a.jpg,640,480,goalpost,400,60,444,109
upper_890711_jpg.rf.31c666bec472bbd78c03bd8a4976b37a.jpg,640,480,goalspot,139,137,187,161
upper_890711_jpg.rf.31c666bec472bbd78c03bd8a4976b37a.jpg,640,480,robot,252,0,311,99
upper_890711_jpg.rf.31c666bec472bbd78c03bd8a4976b37a.jpg,640,480,robot,469,0,624,214
upper_890711_jpg.rf.31c666bec472bbd78c03bd8a4976b37a.jpg,640,480,robot,34,0,147,131
upper_806324_jpg.rf.322f62875cf64326bc3d22c371f8e86f.jpg,640,480,goalpost,118,38,130,52
upper_806324_jpg.rf.322f62875cf64326bc3d22c371f8e86f.jpg,640,480,robot,541,0,564,60
upper_806324_jpg.rf.322f62875cf64326bc3d22c371f8e86f.jpg,640,480,robot,570,7,639,90
upper_806324_jpg.rf.322f62875cf64326bc3d22c371f8e86f.jpg,640,480,robot,228,4,272,55
upper_806324_jpg.rf.322f62875cf64326bc3d22c371f8e86f.jpg,640,480,robot,296,0,329,56
upper_806324_jpg.rf.322f62875cf64326bc3d22c371f8e86f.jpg,640,480,robot,343,0,377,67
upper_109713_jpg.rf.3158aedddf23a56228934e95e630aca7.jpg,640,480,goalspot,598,312,639,348
upper_109713_jpg.rf.3158aedddf23a56228934e95e630aca7.jpg,640,480,robot,267,7,391,241
upper_491897_jpg.rf.32aad1e22e3c7207d29957f8a652dd07.jpg,640,480,goalspot,293,73,313,84
upper_491897_jpg.rf.32aad1e22e3c7207d29957f8a652dd07.jpg,640,480,goalpost,183,40,199,57
